Instance,M,N,Objective,Distance,Time,TotalIteration,ElapsedTime,AlgFlag
2_12,2,12,140.139,80.2789,2.85697,5136,3.71999,8
2_12,2,12,139.202,78.4043,2.81011,4648,3.36245,8
2_12,2,12,139.202,78.4043,2.81011,4645,3.34138,8
2_13,2,13,191.452,82.905,3.07262,4661,3.76519,8
2_13,2,13,191.873,83.7452,3.09363,6315,5.03298,8
2_13,2,13,190.225,80.4499,3.01125,4662,3.76787,8
2_13,2,13,190.225,80.4499,3.01125,4661,3.71817,8
2_13,2,13,188.527,77.055,2.92637,4659,3.70399,8
2_13,2,13,192.027,84.0547,3.10137,4660,3.84572,8
2_13,2,13,151.089,102.177,3.55444,4653,3.52183,8
2_13,2,13,145.815,91.6309,3.29077,4828,3.59855,8
2_13,2,13,191.092,82.1832,3.05458,4659,3.77538,8
2_13,2,13,190.975,81.9493,3.04873,4657,3.78613,8
2_14,2,14,144.785,89.5691,3.23089,4669,3.91252,8
2_14,2,14,149.911,99.8214,3.4872,4668,3.77826,8
2_14,2,14,144.828,89.6563,3.23307,4667,3.76825,8
2_14,2,14,149.642,99.284,3.47377,4660,3.74015,8
2_14,2,14,149.554,99.1073,3.46935,4695,3.76763,8
2_14,2,14,148.166,96.3314,3.39995,4667,3.76275,8
2_14,2,14,148.695,97.3907,3.42643,4666,3.8115,8
2_14,2,14,150.056,100.111,3.49445,5232,4.26147,8
2_14,2,14,147.71,95.4204,3.37718,7402,6.00372,8
2_14,2,14,148.166,96.3314,3.39995,7681,6.13104,8
2_15,2,15,141.848,83.6965,3.00908,7674,6.52349,8
2_15,2,15,142.122,84.2438,3.02276,4689,3.96122,8
2_15,2,15,141.848,83.6965,3.00908,5065,4.27153,8
2_15,2,15,140.464,80.9273,2.93985,4886,4.21422,8
2_15,2,15,140.464,80.9273,2.93985,4677,4.01716,8
2_15,2,15,140.351,80.7013,2.9342,4687,3.93359,8
2_15,2,15,141.848,83.6965,3.00908,6941,5.85839,8
2_15,2,15,141.593,83.1859,2.99631,4684,4.00351,8
2_15,2,15,141.848,83.6965,3.00908,11170,9.37549,8
2_15,2,15,141.848,83.6965,3.00908,5397,4.64898,8
2_16,2,16,145.694,91.3874,3.29302,5224,4.70289,8
2_16,2,16,142.732,85.464,3.14493,4995,4.61194,8
2_16,2,16,142.732,85.464,3.14493,4822,4.31313,8
2_16,2,16,144.906,89.8122,3.25364,6085,5.56039,8
2_16,2,16,143.752,87.505,3.19596,4698,4.24383,8
2_16,2,16,142.732,85.464,3.14493,4691,4.17053,8
2_16,2,16,145.114,90.2274,3.26402,5045,4.55115,8
2_16,2,16,142.732,85.464,3.14493,4695,4.30546,8
2_16,2,16,142.732,85.464,3.14493,5163,4.67394,8
2_16,2,16,145.694,91.3874,3.29302,4966,4.49148,8
2_17,2,17,142.864,85.7279,3.2932,4726,4.37877,8
2_17,2,17,147.404,94.8073,3.52018,4921,4.7093,8
2_17,2,17,145.37,90.7393,3.41848,4700,4.44243,8
2_17,2,17,142.09,84.1801,3.2545,7010,6.73488,8
2_17,2,17,146.036,92.0719,3.4518,4695,4.44282,8
2_17,2,17,145.37,90.7393,3.41848,4716,4.45402,8
2_17,2,17,144.489,88.9785,3.37446,4697,4.32766,8
2_17,2,17,145.199,90.3983,3.40996,6438,6.11959,8
2_17,2,17,147.002,94.0037,3.50009,4747,4.31968,8
2_17,2,17,142.09,84.1801,3.2545,4698,4.44786,8
2_18,2,18,161.671,123.342,4.25021,4724,4.58072,8
2_18,2,18,154.838,109.676,3.90856,5653,5.52742,8
2_18,2,18,157.756,115.512,4.05447,4717,4.63705,8
2_18,2,18,155.153,110.306,3.92431,4733,4.7024,8
2_18,2,18,160.94,121.88,4.21366,4706,4.62601,8
2_18,2,18,160.131,120.262,4.17322,6488,6.20979,8
2_18,2,18,151.613,103.227,3.74734,4723,4.76149,8
2_18,2,18,157.894,115.789,4.06138,4907,4.83476,8
2_18,2,18,157.183,114.366,4.02581,4714,4.66305,8
2_18,2,18,153.17,106.34,3.82517,4782,4.76864,8
2_19,2,19,264.113,128.227,4.489,4739,5.44204,8
2_19,2,19,262.742,125.484,4.42043,4739,5.51706,8
2_19,2,19,261.619,123.237,4.36426,4747,5.43639,8
2_19,2,19,261.711,123.422,4.36889,4741,5.43279,8
2_19,2,19,263.756,127.511,4.47112,4737,5.43538,8
2_19,2,19,261.609,123.217,4.36376,4738,5.52387,8
2_19,2,19,263.327,126.654,4.44967,4769,5.46027,8
2_19,2,19,264.128,128.255,4.48971,4724,5.36557,8
2_19,2,19,265.632,131.265,4.56495,4751,5.5019,8
2_19,2,19,264.195,128.391,4.4931,4728,5.52137,8
2_20,2,20,168.101,136.203,4.59673,4723,4.89079,8
2_20,2,20,171.968,143.936,4.79008,7256,7.25888,8
2_20,2,20,205.171,110.342,3.95021,4767,5.21628,8
2_20,2,20,202.563,105.125,3.8198,4759,5.35875,8
2_20,2,20,158.982,117.965,4.14079,4743,5.14641,8
2_20,2,20,178.783,157.566,5.13082,4731,4.66213,8
2_20,2,20,173.569,147.138,4.87012,5123,4.96145,8
2_20,2,20,202.563,105.125,3.8198,4738,5.23955,8
2_20,2,20,178.015,156.029,5.0924,4824,4.77606,8
2_20,2,20,161.053,122.106,4.24432,4860,5.26411,8
3_5,3,5,70.7504,41.5007,1.42918,4580,1.46118,8
3_5,3,5,70.7504,41.5007,1.42918,4580,1.44206,8
3_5,3,5,70.7504,41.5007,1.42918,4580,1.45327,8
3_5,3,5,70.7504,41.5007,1.42918,4580,1.52866,8
3_5,3,5,70.7504,41.5007,1.42918,4580,1.44301,8
3_5,3,5,70.7504,41.5007,1.42918,4580,1.45846,8
3_5,3,5,70.7504,41.5007,1.42918,4580,1.47813,8
3_5,3,5,70.7504,41.5007,1.42918,4580,1.43152,8
3_5,3,5,70.7504,41.5007,1.42918,4580,1.41729,8
3_5,3,5,70.7504,41.5007,1.42918,4580,1.44149,8
3_6,3,6,131.693,63.3858,1.98465,4590,2.2696,8
3_6,3,6,131.693,63.3858,1.98465,4590,2.2952,8
3_6,3,6,131.693,63.3858,1.98465,4590,2.26162,8
3_6,3,6,131.693,63.3858,1.98465,4590,2.28072,8
3_6,3,6,131.693,63.3858,1.98465,4590,2.24947,8
3_6,3,6,131.693,63.3858,1.98465,4590,2.30814,8
3_6,3,6,131.693,63.3858,1.98465,4590,2.29205,8
3_6,3,6,131.693,63.3858,1.98465,4590,2.27348,8
3_6,3,6,131.693,63.3858,1.98465,4590,2.25483,8
3_6,3,6,131.693,63.3858,1.98465,4592,2.26375,8
3_7,3,7,75.158,50.3161,1.59957,4600,1.771,8
3_7,3,7,75.158,50.3161,1.59957,4600,1.77002,8
3_7,3,7,75.158,50.3161,1.59957,4600,1.77341,8
3_7,3,7,75.158,50.3161,1.59957,4600,1.76875,8
3_7,3,7,75.158,50.3161,1.59957,4600,1.77232,8
3_7,3,7,75.158,50.3161,1.59957,4600,1.78617,8
3_7,3,7,75.158,50.3161,1.59957,4600,1.7762,8
3_7,3,7,75.158,50.3161,1.59957,4600,1.76519,8
3_7,3,7,75.158,50.3161,1.59957,4600,1.77384,8
3_7,3,7,75.158,50.3161,1.59957,4600,1.76915,8
3_8,3,8,127.795,55.5907,1.93977,4611,2.70273,8
3_8,3,8,127.795,55.5907,1.93977,4610,2.66815,8
3_8,3,8,127.795,55.5907,1.93977,4610,2.68968,8
3_8,3,8,127.795,55.5907,1.93977,4615,2.68185,8
3_8,3,8,127.795,55.5907,1.93977,4612,2.68982,8
3_8,3,8,127.795,55.5907,1.93977,4611,2.6759,8
3_8,3,8,127.795,55.5907,1.93977,4613,2.70576,8
3_8,3,8,127.795,55.5907,1.93977,4611,2.68275,8
3_8,3,8,127.795,55.5907,1.93977,4613,2.68465,8
3_8,3,8,127.795,55.5907,1.93977,4610,2.68777,8
3_9,3,9,127.302,54.6032,1.98175,4622,3.0583,8
3_9,3,9,127.302,54.6032,1.98175,4621,3.09716,8
3_9,3,9,127.302,54.6032,1.98175,4622,3.08406,8
3_9,3,9,127.302,54.6032,1.98175,4621,3.10501,8
3_9,3,9,127.302,54.6032,1.98175,4621,3.10006,8
3_9,3,9,127.302,54.6032,1.98175,4621,3.05214,8
3_9,3,9,127.302,54.6032,1.98175,4623,3.08386,8
3_9,3,9,127.302,54.6032,1.98175,4621,3.05502,8
3_9,3,9,127.302,54.6032,1.98175,4621,3.07143,8
3_9,3,9,127.302,54.6032,1.98175,4620,3.05955,8
3_10,3,10,139.988,79.9762,2.63274,4633,3.0055,8
3_10,3,10,139.757,79.5137,2.62118,4633,2.97171,8
3_10,3,10,139.757,79.5137,2.62118,4637,2.96665,8
3_10,3,10,139.757,79.5137,2.62118,4631,2.98169,8
3_10,3,10,139.567,79.1349,2.6117,4646,2.98313,8
3_10,3,10,139.972,79.9441,2.63194,4632,2.9778,8
3_10,3,10,139.972,79.9441,2.63194,4638,2.98826,8
3_10,3,10,139.567,79.1349,2.6117,4631,2.96046,8
3_10,3,10,139.567,79.1349,2.6117,4631,3.00432,8
3_10,3,10,139.972,79.9441,2.63194,4639,3.02976,8
3_11,3,11,128.544,57.0873,2.20218,5802,4.06963,8
