Instance,M,N,Objective,Distance,Time,TotalIteration,ElapsedTime,AlgFlag
NYC_3_150,3,150,614.204,428.409,18.5852,1000000,81.7188,3
NYC_3_150,3,150,691.872,483.745,19.9686,31900,600.067,3
NYC_3_150,3,150,723.632,447.263,19.0566,39500,600.794,3
NYC_3_150,3,150,725.875,451.749,19.1687,34100,600.997,3
NYC_3_150,3,150,657.163,414.326,18.2332,1000000,201.201,3
NYC_3_250,3,250,1179.05,758.109,31.0861,1000000,195.948,3
NYC_3_250,3,250,1131.8,763.607,31.2235,1000000,114.984,3
NYC_3_250,3,250,1178.14,756.279,31.0403,1000000,386.757,3
NYC_3_250,3,250,1180.3,760.593,31.1482,1000000,122.146,3
NYC_3_250,3,250,1172.24,744.485,30.7455,1000000,122.601,3
NYC_3_250,3,250,1122.25,744.504,30.7459,28900,600.495,3
NYC_3_250,3,250,1167.61,735.211,30.5136,1000000,525.217,3
NYC_3_250,3,250,1175.55,751.101,30.9109,26500,601.84,3
NYC_3_250,3,250,1005.89,711.78,29.9278,1000000,437.611,3
NYC_3_250,3,250,1185.96,771.923,31.4314,1000000,310.682,3
NYC_3_400,3,400,2023.01,1246.01,51.7086,1000000,287.315,3
NYC_3_400,3,400,2138.99,1177.98,50.0079,20000,600.04,3
NYC_3_400,3,400,2126.82,1253.64,51.8993,16700,600.821,3
NYC_3_400,3,400,2140.3,1280.59,52.5731,18500,600.282,3
NYC_3_400,3,400,2133.01,1266.02,52.2089,26900,602.402,3
NYC_3_400,3,400,2088.66,1277.31,52.4911,1000000,219.356,3
NYC_3_400,3,400,1926.61,1153.21,49.3887,18000,602.117,3
NYC_3_400,3,400,2073.55,1247.11,51.736,1000000,587.729,3
NYC_3_400,3,400,2103.31,1206.61,50.7236,22500,603.946,3
NYC_3_400,3,400,2103.55,1207.11,50.736,19500,600.141,3
NYC_4_030,4,30,136.407,72.8147,3.47037,1000000,11.8164,3
NYC_4_030,4,30,141.217,82.435,3.71087,1000000,12.0737,3
NYC_4_030,4,30,138.61,77.2206,3.58051,1000000,271.916,3
NYC_4_030,4,30,141.82,83.64,3.741,1000000,11.7071,3
NYC_4_030,4,30,144.732,89.464,3.8866,1000000,11.512,3
NYC_4_030,4,30,145.567,91.1344,3.92836,1000000,270.477,3
NYC_4_030,4,30,140.451,80.9021,3.67255,1000000,267.035,3
NYC_4_030,4,30,140.908,81.8154,3.69538,1000000,11.5686,3
NYC_4_030,4,30,141.517,83.0332,3.72583,1000000,11.5698,3
NYC_4_030,4,30,143.77,87.5409,3.83852,1000000,11.4673,3
NYC_4_060,4,60,233.055,166.11,6.93609,305200,600.141,3
NYC_4_060,4,60,231.985,163.97,6.88258,1000000,22.9004,3
NYC_4_060,4,60,236.151,172.303,7.09091,295300,600.04,3
NYC_4_060,4,60,233.348,166.697,6.95075,305400,600.093,3
NYC_4_060,4,60,236.635,173.27,7.11508,302100,600.139,3
